id,label,word_count,sentence_count,avg_sentence_len,avg_word_len,type_token_ratio,noun_count,verb_count,adj_count,adv_count,noun_ratio,verb_ratio,nominal_lemma_count,nominal_lemma_ratio,nominal_suffix_count,top_collocation,top_collocation_pmi
ai_3822,1,202,8,25.25,4.56,0.4257,71,17,10,4,0.3515,0.0842,1,0.0141,15,a currency,2.9872993692120233
human_3823,0,124,5,24.8,4.52,0.6532,38,21,5,1,0.3065,0.1694,2,0.0526,5,,0.0
ai_3824,1,219,9,24.33,4.57,0.4384,54,34,18,12,0.2466,0.1553,1,0.0185,3,credit cards,5.196427293704264
human_3825,0,465,20,23.25,4.74,0.5075,132,60,40,18,0.2839,0.129,0,0.0,19,,0.0
ai_3826,1,264,11,24.0,5.11,0.4053,72,34,21,11,0.2727,0.1288,1,0.0139,10,the value,4.590437630787307
human_3827,0,226,10,22.6,4.15,0.5398,46,43,7,12,0.2035,0.1903,6,0.1304,6,,0.0
ai_3828,1,182,8,22.75,4.79,0.5275,57,32,9,8,0.3132,0.1758,3,0.0526,8,a checking,3.860391564701633
ai_3829,1,351,16,21.94,5.21,0.4501,110,46,28,12,0.3134,0.1311,4,0.0364,31,against inflation,4.196408922942998
human_3830,0,118,5,23.6,4.03,0.5678,17,20,3,7,0.1441,0.1695,0,0.0,6,,0.0
ai_3831,1,81,4,20.25,4.89,0.642,21,12,7,0,0.2593,0.1481,0,0.0,9,,0.0
ai_3832,1,98,5,19.6,4.57,0.6224,21,14,8,2,0.2143,0.1429,0,0.0,8,,0.0
human_3833,0,204,14,14.57,4.52,0.652,43,27,17,18,0.2108,0.1324,1,0.0233,11,,0.0
ai_3834,1,182,8,22.75,4.64,0.511,40,19,22,8,0.2198,0.1044,0,0.0,13,full retirement,4.345818391871875
human_3835,0,200,11,18.18,3.79,0.57,28,30,11,17,0.14,0.15,0,0.0,6,,0.0
ai_3836,1,235,14,16.79,4.29,0.4809,58,40,22,6,0.2468,0.1702,7,0.1207,7,a car,2.919195049571709
human_3837,0,52,5,10.4,4.21,0.5577,17,6,2,3,0.3269,0.1154,0,0.0,0,,0.0
ai_3838,1,250,10,25.0,4.58,0.48,80,34,14,6,0.32,0.136,0,0.0,5,of the,2.538607229979987
ai_3839,1,180,7,25.71,4.52,0.5111,58,20,14,3,0.3222,0.1111,1,0.0172,4,,0.0
human_3840,0,60,5,12.0,4.1,0.8,15,9,2,2,0.25,0.15,0,0.0,1,,0.0
ai_3841,1,79,3,26.33,5.54,0.6456,21,13,10,1,0.2658,0.1646,0,0.0,5,,0.0
human_3842,0,308,12,25.67,4.52,0.4773,76,42,17,9,0.2468,0.1364,2,0.0263,12,to pay,4.308004112044737
ai_3843,1,201,9,22.33,4.81,0.5075,56,19,24,7,0.2786,0.0945,0,0.0,12,,0.0
ai_3844,1,297,13,22.85,4.22,0.3704,90,40,22,4,0.303,0.1347,12,0.1333,12,taxed at,5.411829953914978
human_3845,0,1379,52,26.52,4.17,0.2915,300,184,83,59,0.2175,0.1334,8,0.0267,39,would be,6.730013592182577
ai_3846,1,201,8,25.12,4.37,0.4726,50,36,15,1,0.2488,0.1791,0,0.0,5,cover their,4.658247192583133
ai_3847,1,175,7,25.0,4.51,0.5943,35,26,22,2,0.2,0.1486,0,0.0,4,they may,4.196444321982136
human_3848,0,120,4,30.0,4.59,0.625,38,11,15,2,0.3167,0.0917,0,0.0,10,,0.0
ai_3849,1,214,9,23.78,4.32,0.4439,61,24,25,5,0.285,0.1121,3,0.0492,13,capital gains,5.1632618518552995
human_3850,0,423,17,24.88,4.61,0.4586,121,53,18,19,0.2861,0.1253,8,0.0661,13,the company,4.142966016811559
ai_3851,1,215,9,23.89,4.91,0.3628,77,19,12,1,0.3581,0.0884,0,0.0,21,capital contributions,5.169956212056618
human_3852,0,134,6,22.33,4.13,0.6791,26,16,11,11,0.194,0.1194,0,0.0,3,,0.0
ai_3853,1,242,10,24.2,4.91,0.4504,80,31,15,4,0.3306,0.1281,0,0.0,18,title insurance,4.272760441739535
human_3854,0,195,10,19.5,4.55,0.5436,47,29,5,14,0.241,0.1487,0,0.0,7,,0.0
ai_3855,1,176,7,25.14,4.18,0.4943,48,19,8,5,0.2727,0.108,0,0.0,12,of the,2.6221620744978904
human_3856,0,124,7,17.71,4.53,0.629,26,12,15,11,0.2097,0.0968,0,0.0,4,,0.0
ai_3857,1,213,9,23.67,4.89,0.446,50,27,31,9,0.2347,0.1268,0,0.0,18,using less,4.741498785888477
human_3858,0,577,30,19.23,4.33,0.4593,111,84,33,17,0.1924,0.1456,5,0.045,26,,0.0
ai_3859,1,168,4,42.0,4.73,0.5476,33,20,18,7,0.1964,0.119,1,0.0303,12,,0.0
human_3860,0,302,16,18.88,4.37,0.4735,74,45,12,9,0.245,0.149,4,0.0541,7,,0.0
ai_3861,1,216,10,21.6,4.93,0.4954,56,35,22,4,0.2593,0.162,0,0.0,12,,0.0
ai_3862,1,239,14,17.07,4.84,0.5105,60,42,25,4,0.251,0.1757,0,0.0,12,,0.0
human_3863,0,90,4,22.5,4.76,0.7222,25,11,5,4,0.2778,0.1222,0,0.0,3,,0.0
ai_3864,1,100,4,25.0,4.36,0.55,29,11,7,4,0.29,0.11,0,0.0,2,,0.0
human_3865,0,254,14,18.14,4.52,0.5433,68,28,14,9,0.2677,0.1102,3,0.0441,4,,0.0
ai_3866,1,190,8,23.75,5.35,0.5526,53,34,18,9,0.2789,0.1789,0,0.0,8,individual securities,4.355076371104375
human_3867,0,235,10,23.5,3.85,0.5362,53,25,16,12,0.2255,0.1064,6,0.1132,4,on the,3.690024095604199
ai_3868,1,235,9,26.11,4.1,0.4426,63,29,20,4,0.2681,0.1234,5,0.0794,6,,0.0
human_3869,0,93,4,23.25,5.2,0.7634,22,11,8,5,0.2366,0.1183,0,0.0,5,,0.0
ai_3870,1,258,13,19.85,4.75,0.469,91,27,19,4,0.3527,0.1047,0,0.0,16,of securities,4.316390243511538
human_3871,0,142,9,15.78,4.13,0.6127,32,21,7,3,0.2254,0.1479,0,0.0,6,,0.0
ai_3872,1,183,6,30.5,4.29,0.5246,46,18,23,10,0.2514,0.0984,0,0.0,6,credit card,4.938642535648232
human_3873,0,91,7,13.0,4.74,0.7582,19,15,5,6,0.2088,0.1648,0,0.0,6,,0.0
ai_3874,1,227,8,28.38,4.49,0.3744,58,29,9,4,0.2555,0.1278,0,0.0,7,tax return,4.832918012166642
human_3875,0,756,24,31.5,4.24,0.3915,135,105,52,52,0.1786,0.1389,3,0.0222,34,it 's,5.3942270127873915
ai_3876,1,310,12,25.83,4.61,0.4226,75,52,16,3,0.2419,0.1677,0,0.0,15,may need,5.473430860586497
human_3877,0,533,22,24.23,4.9,0.5478,173,53,53,21,0.3246,0.0994,1,0.0058,26,,0.0
ai_3878,1,198,9,22.0,4.74,0.5101,49,27,26,8,0.2475,0.1364,4,0.0816,10,as you,4.829306498645239
ai_3879,1,225,9,25.0,4.85,0.4311,86,27,6,2,0.3822,0.12,0,0.0,17,credit card,4.360775841739173
human_3880,0,1201,44,27.3,4.61,0.3322,389,146,64,35,0.3239,0.1216,14,0.036,34,hedge against,6.423867258857784
ai_3881,1,256,12,21.33,4.76,0.4219,86,32,12,11,0.3359,0.125,1,0.0116,2,exchange rate,5.68371846825378
human_3882,0,61,3,20.33,4.46,0.7213,11,8,5,7,0.1803,0.1311,0,0.0,2,,0.0
ai_3883,1,282,11,25.64,4.39,0.3901,70,28,36,10,0.2482,0.0993,0,0.0,16,student loans,5.559713883855505
human_3884,0,736,49,15.02,4.12,0.3927,157,97,44,43,0.2133,0.1318,3,0.0191,30,does n't,5.7181685503326944
ai_3885,1,206,8,25.75,4.75,0.5049,48,31,19,2,0.233,0.1505,2,0.0417,15,co owners,5.371592859973629
human_3886,0,197,8,24.62,5.17,0.5381,62,34,9,10,0.3147,0.1726,13,0.2097,14,bank account,3.892428200631338
ai_3887,1,195,11,17.73,4.35,0.4256,49,32,10,7,0.2513,0.1641,10,0.2041,6,your bank,3.7927460872900878
ai_3888,1,136,7,19.43,4.51,0.4926,38,25,4,3,0.2794,0.1838,14,0.3684,6,,0.0
human_3889,0,398,12,33.17,4.87,0.4648,124,46,26,20,0.3116,0.1156,4,0.0323,28,of the,2.1890429321120113
ai_3890,1,213,10,21.3,4.9,0.4554,74,22,15,4,0.3474,0.1033,1,0.0135,19,company 's,3.8935018793335274
ai_3891,1,229,10,22.9,4.55,0.4061,80,19,7,7,0.3493,0.083,0,0.0,20,sale of,4.675592560586834
human_3892,0,245,14,17.5,4.43,0.4898,59,33,17,9,0.2408,0.1347,13,0.2203,4,the fund,2.1717094944097646
ai_3893,1,307,11,27.91,4.5,0.3029,89,27,41,3,0.2899,0.0879,0,0.0,9,difference in,4.944873753160345
human_3894,0,171,11,15.55,4.73,0.6842,51,24,16,9,0.2982,0.1404,0,0.0,15,,0.0
ai_3895,1,240,14,17.14,5.26,0.475,56,36,35,7,0.2333,0.15,0,0.0,8,,0.0
human_3896,0,95,7,13.57,4.91,0.7474,24,13,5,2,0.2526,0.1368,0,0.0,4,,0.0
ai_3897,1,160,7,22.86,5.05,0.4813,56,18,20,5,0.35,0.1125,0,0.0,7,wealthy individuals,4.523618312432766
human_3898,0,170,7,24.29,5.02,0.6824,44,24,15,14,0.2588,0.1412,2,0.0455,4,,0.0
ai_3899,1,175,8,21.88,4.94,0.5371,54,28,16,8,0.3086,0.16,1,0.0185,7,,0.0
human_3900,0,82,5,16.4,4.79,0.7317,16,11,11,8,0.1951,0.1341,0,0.0,3,,0.0
human_3901,0,127,4,31.75,3.88,0.622,32,18,2,6,0.252,0.1417,1,0.0312,1,,0.0
ai_3902,1,180,9,20.0,4.48,0.4889,47,20,12,10,0.2611,0.1111,0,0.0,11,wash sale,4.277497994058645
human_3903,0,51,3,17.0,7.39,0.8431,16,10,3,2,0.3137,0.1961,0,0.0,3,,0.0
ai_3904,1,160,6,26.67,4.58,0.55,69,16,13,1,0.4313,0.1,1,0.0145,3,the tsp,3.0679388286565756
ai_3905,1,214,7,30.57,4.31,0.5093,42,32,17,9,0.1963,0.1495,1,0.0238,2,it 's,4.900227446021505
human_3906,0,207,11,18.82,3.98,0.5604,39,25,10,15,0.1884,0.1208,0,0.0,4,,0.0
ai_3907,1,217,10,21.7,4.64,0.4977,53,26,20,6,0.2442,0.1198,0,0.0,8,it is,4.308783344088193
human_3908,0,320,19,16.84,4.19,0.5844,79,43,26,13,0.2469,0.1344,1,0.0127,15,,0.0
ai_3909,1,232,9,25.78,4.5,0.5302,48,39,26,11,0.2069,0.1681,0,0.0,12,,0.0
ai_3910,1,202,9,22.44,4.6,0.5149,52,34,18,4,0.2574,0.1683,0,0.0,12,,0.0
human_3911,0,333,15,22.2,4.37,0.5285,71,50,27,16,0.2132,0.1502,2,0.0282,15,,0.0
ai_3912,1,321,14,22.93,4.24,0.3801,67,53,18,5,0.2087,0.1651,0,0.0,12,it 's,5.301183535963192
human_3913,0,654,28,23.36,4.83,0.3823,218,72,31,24,0.3333,0.1101,13,0.0596,33,federal reserve,6.355354469449734
ai_3914,1,168,6,28.0,5.3,0.5,60,18,8,4,0.3571,0.1071,6,0.1,6,the sender,2.9414989344461713
human_3915,0,69,3,23.0,4.36,0.5362,19,9,6,3,0.2754,0.1304,0,0.0,3,,0.0
human_3916,0,164,11,14.91,4.49,0.5549,42,23,8,6,0.2561,0.1402,0,0.0,9,,0.0
ai_3917,1,233,10,23.3,4.42,0.382,60,33,13,5,0.2575,0.1416,0,0.0,6,,0.0
human_3918,0,141,6,23.5,4.38,0.5957,38,18,8,4,0.2695,0.1277,0,0.0,18,,0.0
ai_3919,1,158,6,26.33,4.77,0.4937,36,23,15,2,0.2278,0.1456,0,0.0,15,,0.0
human_3920,0,149,6,24.83,4.09,0.5302,29,25,7,8,0.1946,0.1678,3,0.1034,3,,0.0
ai_3921,1,136,5,27.2,3.93,0.4559,40,14,10,4,0.2941,0.1029,3,0.075,4,,0.0
human_3922,0,165,7,23.57,4.32,0.5758,44,22,10,4,0.2667,0.1333,1,0.0227,3,,0.0
ai_3923,1,237,7,33.86,4.54,0.4768,50,41,17,7,0.211,0.173,4,0.08,18,,0.0
human_3924,0,225,15,15.0,4.28,0.5822,45,28,13,15,0.2,0.1244,0,0.0,4,are trading,4.142135555263832
ai_3925,1,233,10,23.3,5.58,0.5494,83,35,23,6,0.3562,0.1502,0,0.0,19,,0.0
ai_3926,1,135,6,22.5,4.64,0.5111,27,20,15,3,0.2,0.1481,0,0.0,0,,0.0
human_3927,0,231,19,12.16,4.1,0.5628,44,39,12,10,0.1905,0.1688,0,0.0,11,,0.0
ai_3928,1,252,9,28.0,4.75,0.504,62,41,33,6,0.246,0.1627,0,0.0,16,,0.0
human_3929,0,183,8,22.88,4.43,0.6503,31,27,14,10,0.1694,0.1475,2,0.0645,6,,0.0
ai_3930,1,242,9,26.89,4.9,0.5248,66,40,25,9,0.2727,0.1653,0,0.0,15,,0.0
ai_3931,1,252,10,25.2,4.65,0.5278,71,37,26,5,0.2817,0.1468,0,0.0,13,,0.0
human_3932,0,434,27,16.07,4.4,0.4747,120,58,26,24,0.2765,0.1336,11,0.0917,13,the same,3.516951736718648
ai_3933,1,192,12,16.0,5.12,0.5,60,26,18,5,0.3125,0.1354,9,0.15,10,money transfer,3.7851412513489593
human_3934,0,171,6,28.5,4.09,0.6023,38,22,9,3,0.2222,0.1287,0,0.0,4,,0.0
ai_3935,1,315,12,26.25,4.43,0.4413,91,52,25,2,0.2889,0.1651,4,0.044,13,the uk,4.233405959991533
human_3936,0,235,13,18.08,4.29,0.583,70,22,20,8,0.2979,0.0936,1,0.0143,11,,0.0
ai_3937,1,251,8,31.38,4.38,0.4781,72,30,15,6,0.2869,0.1195,5,0.0694,8,it is,4.29923091812682
human_3938,0,290,18,16.11,4.72,0.4345,76,37,8,10,0.2621,0.1276,2,0.0263,21,,0.0
ai_3939,1,277,9,30.78,4.92,0.3466,78,46,21,8,0.2816,0.1661,15,0.1923,25,business bank,4.118959875320208
human_3940,0,272,16,17.0,4.47,0.5515,67,36,29,17,0.2463,0.1324,0,0.0,12,,0.0
ai_3941,1,208,9,23.11,4.46,0.4183,49,31,13,7,0.2356,0.149,0,0.0,19,short selling,4.900037556725255
ai_3942,1,133,5,26.6,5.05,0.6466,40,21,19,6,0.3008,0.1579,0,0.0,6,,0.0
human_3943,0,158,8,19.75,3.6,0.4557,31,24,4,10,0.1962,0.1519,0,0.0,5,$ 100,4.727978246741422
ai_3944,1,114,3,38.0,4.63,0.4298,30,16,13,5,0.2632,0.1404,0,0.0,11,,0.0
human_3945,0,101,6,16.83,5.3,0.6931,25,10,12,2,0.2475,0.099,0,0.0,2,,0.0
ai_3946,1,297,13,22.85,4.56,0.4848,96,31,33,8,0.3232,0.1044,0,0.0,8,,0.0
human_3947,0,120,8,15.0,4.54,0.5917,27,11,17,2,0.225,0.0917,0,0.0,7,,0.0
ai_3948,1,278,12,23.17,4.54,0.3885,86,34,17,5,0.3094,0.1223,2,0.0233,29,business purposes,4.53917747867667
human_3949,0,448,17,26.35,4.64,0.375,128,55,29,20,0.2857,0.1228,17,0.1328,19,settled funds,5.26625830670808
ai_3950,1,225,9,25.0,4.39,0.4178,46,37,17,5,0.2044,0.1644,0,0.0,6,,0.0
ai_3951,1,214,8,26.75,4.86,0.5047,59,31,16,7,0.2757,0.1449,0,0.0,15,,0.0
human_3952,0,382,16,23.88,3.85,0.466,80,52,16,15,0.2094,0.1361,6,0.075,6,,0.0
ai_3953,1,297,9,33.0,4.73,0.3872,85,38,26,12,0.2862,0.1279,6,0.0706,19,an investor,4.73375804880234
ai_3954,1,330,11,30.0,4.91,0.4545,80,54,24,11,0.2424,0.1636,7,0.0875,16,to sell,4.463810059147872
human_3955,0,150,7,21.43,4.41,0.64,34,15,8,15,0.2267,0.1,4,0.1176,6,,0.0
ai_3956,1,97,4,24.25,4.65,0.6289,20,16,10,4,0.2062,0.1649,1,0.05,3,,0.0
human_3957,0,132,7,18.86,3.73,0.5758,31,20,8,7,0.2348,0.1515,3,0.0968,1,,0.0
ai_3958,1,143,7,20.43,5.08,0.6434,41,20,13,5,0.2867,0.1399,0,0.0,9,,0.0
human_3959,0,87,6,14.5,4.36,0.7356,20,13,8,4,0.2299,0.1494,2,0.1,2,,0.0
ai_3960,1,192,8,24.0,4.72,0.5052,66,23,22,2,0.3438,0.1198,0,0.0,6,e commerce,4.785141251348959
human_3961,0,150,9,16.67,3.97,0.6867,34,21,9,7,0.2267,0.14,0,0.0,3,,0.0
ai_3962,1,344,14,24.57,4.71,0.311,106,43,32,10,0.3081,0.125,5,0.0472,24,this strategy,5.430464743231384
ai_3963,1,280,12,23.33,4.77,0.425,88,33,26,9,0.3143,0.1179,3,0.0341,12,this strategy,5.104697378666693
human_3964,0,207,11,18.82,4.35,0.5845,45,29,11,18,0.2174,0.1401,2,0.0444,1,,0.0
ai_3965,1,194,7,27.71,4.61,0.4639,39,28,20,9,0.201,0.1443,0,0.0,5,,0.0
human_3966,0,81,3,27.0,4.83,0.7901,18,11,4,6,0.2222,0.1358,0,0.0,4,,0.0
ai_3967,1,170,8,21.25,5.08,0.5412,63,16,22,3,0.3706,0.0941,1,0.0159,5,,0.0
ai_3968,1,216,9,24.0,4.92,0.4954,84,22,22,3,0.3889,0.1019,0,0.0,13,tax free,4.439654059850115
human_3969,0,63,4,15.75,4.16,0.7619,11,10,3,8,0.1746,0.1587,0,0.0,1,,0.0
ai_3970,1,210,7,30.0,5.25,0.4571,66,22,32,14,0.3143,0.1048,0,0.0,17,strong social,4.913776981193759
human_3971,0,232,8,29.0,5.26,0.5431,60,35,31,15,0.2586,0.1509,2,0.0333,14,based on,5.056858026781483
ai_3972,1,230,8,28.75,4.48,0.3304,87,19,22,1,0.3783,0.0826,14,0.1609,20,spot price,3.5298482189044442
human_3973,0,81,3,27.0,3.98,0.7407,15,16,3,4,0.1852,0.1975,0,0.0,1,,0.0
ai_3974,1,286,14,20.43,4.63,0.5455,65,61,20,12,0.2273,0.2133,6,0.0923,3,it is,5.3575696424470705
human_3975,0,79,3,26.33,5.24,0.6709,19,8,6,4,0.2405,0.1013,0,0.0,4,,0.0
ai_3976,1,256,10,25.6,4.55,0.457,63,36,20,5,0.2461,0.1406,0,0.0,22,,0.0
human_3977,0,111,9,12.33,5.96,0.6396,25,13,13,4,0.2252,0.1171,0,0.0,3,,0.0
ai_3978,1,156,7,22.29,4.87,0.4295,32,19,8,5,0.2051,0.1218,0,0.0,12,,0.0
human_3979,0,77,4,19.25,4.29,0.7143,20,7,4,3,0.2597,0.0909,0,0.0,2,,0.0
ai_3980,1,213,10,21.3,4.93,0.5258,65,20,21,12,0.3052,0.0939,0,0.0,17,,0.0
ai_3981,1,253,11,23.0,4.23,0.3715,60,53,9,2,0.2372,0.2095,2,0.0333,7,estimated taxes,4.3593506058090945
human_3982,0,278,12,23.17,4.05,0.518,61,38,14,15,0.2194,0.1367,2,0.0328,2,,0.0
ai_3983,1,204,13,15.69,4.76,0.4265,56,26,17,8,0.2745,0.1275,4,0.0714,8,loan this,3.8721598447002106
human_3984,0,320,12,26.67,4.21,0.5281,82,43,32,13,0.2562,0.1344,0,0.0,7,new credit,4.063409170176062
ai_3985,1,316,15,21.07,4.38,0.4462,80,55,26,7,0.2532,0.1741,3,0.0375,8,credit history,4.723390977245771
ai_3986,1,213,8,26.62,4.56,0.5164,55,23,30,9,0.2582,0.108,0,0.0,8,,0.0
human_3987,0,201,9,22.33,4.35,0.5672,55,21,19,9,0.2736,0.1045,2,0.0364,5,,0.0
ai_3988,1,181,6,30.17,4.6,0.5138,51,18,14,6,0.2818,0.0994,0,0.0,8,may have,4.700483755779132
human_3989,0,273,15,18.2,4.65,0.4908,75,38,9,15,0.2747,0.1392,7,0.0933,17,break even,5.776123345702003
ai_3990,1,283,11,25.73,4.62,0.364,68,50,16,5,0.2403,0.1767,4,0.0588,18,cash flows,5.342410211207367
ai_3991,1,129,5,25.8,6.34,0.5581,38,15,22,8,0.2946,0.1163,1,0.0263,8,,0.0
ai_3992,1,132,5,26.4,5.98,0.5303,51,13,13,4,0.3864,0.0985,3,0.0588,4,,0.0
human_3993,0,298,13,22.92,4.46,0.4799,68,41,18,10,0.2282,0.1376,4,0.0588,10,,0.0
ai_3994,1,129,5,25.8,4.84,0.5659,35,17,8,4,0.2713,0.1318,1,0.0286,5,the company,3.589495103570402
human_3995,0,61,3,20.33,4.38,0.8033,13,10,8,2,0.2131,0.1639,0,0.0,1,,0.0
ai_3996,1,293,14,20.93,5.1,0.5256,78,47,32,4,0.2662,0.1604,2,0.0256,12,it is,5.12929982207308
human_3997,0,111,5,22.2,3.91,0.6126,20,12,4,3,0.1802,0.1081,0,0.0,5,,0.0
ai_3998,1,229,9,25.44,4.09,0.4236,65,29,15,4,0.2838,0.1266,5,0.0769,14,,0.0
human_3999,0,126,9,14.0,4.05,0.6111,20,18,9,10,0.1587,0.1429,0,0.0,2,,0.0
ai_4000,1,210,7,30.0,4.38,0.5619,43,23,24,6,0.2048,0.1095,5,0.1163,4,it is,4.69138455985731
human_4001,0,627,30,20.9,4.46,0.429,151,82,35,36,0.2408,0.1308,6,0.0397,20,,0.0
ai_4002,1,220,12,18.33,4.48,0.3955,62,32,16,7,0.2818,0.1455,1,0.0161,9,credit card,5.466004272560784
human_4003,0,191,9,21.22,4.55,0.5759,34,30,11,6,0.178,0.1571,1,0.0294,3,,0.0
ai_4004,1,215,8,26.88,4.55,0.4279,63,27,18,0,0.293,0.1256,7,0.1111,10,may be,5.169956212056618
human_4005,0,174,7,24.86,4.09,0.5862,34,28,18,6,0.1954,0.1609,1,0.0294,2,,0.0
ai_4006,1,295,14,21.07,4.39,0.4847,59,40,38,16,0.2,0.1356,0,0.0,11,,0.0
human_4007,0,71,2,35.5,4.21,0.8169,13,8,6,3,0.1831,0.1127,0,0.0,3,,0.0
ai_4008,1,252,11,22.91,4.18,0.4643,55,34,35,7,0.2183,0.1349,1,0.0182,20,down payment,4.8130912916067485
ai_4009,1,230,10,23.0,4.55,0.4522,70,27,14,5,0.3043,0.1174,7,0.1,4,credit limit,3.681851312349494
human_4010,0,105,4,26.25,5.19,0.7143,42,10,8,4,0.4,0.0952,0,0.0,5,,0.0
ai_4011,1,204,11,18.55,4.94,0.4167,72,27,20,5,0.3529,0.1324,0,0.0,23,to accept,4.509589765315503
human_4012,0,368,16,23.0,4.16,0.4321,109,43,19,12,0.2962,0.1168,17,0.156,18,the bond,3.1205234605276515
ai_4013,1,228,9,25.33,5.06,0.4167,86,19,26,3,0.3772,0.0833,0,0.0,11,term securities,5.031876618980965
human_4014,0,136,6,22.67,3.92,0.5294,31,12,6,8,0.2279,0.0882,0,0.0,4,the company,2.835075679616054
ai_4015,1,324,14,23.14,5.31,0.4321,99,34,47,14,0.3056,0.1049,2,0.0202,25,exchange for,5.174384649633012
human_4016,0,101,3,33.67,4.25,0.6931,22,11,9,9,0.2178,0.1089,0,0.0,3,,0.0
ai_4017,1,82,4,20.5,5.07,0.6098,32,7,9,2,0.3902,0.0854,0,0.0,6,admiral shares,3.7902915056303863
human_4018,0,146,6,24.33,4.42,0.726,40,15,15,5,0.274,0.1027,1,0.025,3,,0.0
ai_4019,1,435,15,29.0,4.92,0.3241,141,34,62,19,0.3241,0.0782,0,0.0,17,market cap,5.44626385414034
human_4020,0,467,20,23.35,4.42,0.4732,117,66,28,20,0.2505,0.1413,2,0.0171,24,if you,3.82597721540659
ai_4021,1,79,3,26.33,6.52,0.7722,29,6,12,2,0.3671,0.0759,0,0.0,5,,0.0
human_4022,0,323,14,23.07,4.28,0.5418,75,45,21,22,0.2322,0.1393,3,0.04,12,,0.0
ai_4023,1,251,12,20.92,4.26,0.4143,61,35,26,12,0.243,0.1394,0,0.0,9,car loan,4.807377821797145
human_4024,0,462,15,30.8,4.79,0.4545,135,41,67,31,0.2922,0.0887,1,0.0074,15,fundamental analysis,5.269912641681621
ai_4025,1,210,11,19.09,5.45,0.5857,61,34,27,3,0.2905,0.1619,0,0.0,11,,0.0
human_4026,0,113,7,16.14,4.71,0.5929,28,14,7,8,0.2478,0.1239,4,0.1429,3,,0.0
ai_4027,1,254,14,18.14,5.37,0.5039,79,39,19,11,0.311,0.1535,0,0.0,24,government bonds,4.350519609075297
ai_4028,1,273,14,19.5,5.26,0.5238,95,41,14,13,0.348,0.1502,4,0.0421,29,government bonds,4.38755805778435
human_4029,0,60,4,15.0,4.17,0.7167,15,9,7,3,0.25,0.15,2,0.1333,1,,0.0
ai_4030,1,211,9,23.44,4.4,0.4171,82,12,14,5,0.3886,0.0569,2,0.0244,4,brent crude,4.535307781805852
human_4031,0,105,7,15.0,4.17,0.7619,17,9,15,17,0.1619,0.0857,0,0.0,3,,0.0
ai_4032,1,222,13,17.08,4.66,0.4054,54,27,21,7,0.2432,0.1216,0,0.0,6,exchange rate,5.479001078421418
human_4033,0,219,2,109.5,5.08,0.5251,80,19,20,2,0.3653,0.0868,1,0.0125,21,of the,2.796496686815629
ai_4034,1,243,8,30.38,5.09,0.5226,54,25,31,16,0.2222,0.1029,0,0.0,13,accredited investor,5.608833675049605
ai_4035,1,242,12,20.17,4.66,0.4669,69,32,24,7,0.2851,0.1322,0,0.0,13,,0.0
ai_4036,1,201,11,18.27,4.93,0.398,83,16,29,3,0.4129,0.0796,4,0.0482,7,stock price,4.33631909769577
human_4037,0,433,19,22.79,4.58,0.5312,110,59,35,20,0.254,0.1363,2,0.0182,11,,0.0
ai_4038,1,250,8,31.25,5.24,0.508,59,29,28,11,0.236,0.116,1,0.0169,16,,0.0
human_4039,0,167,6,27.83,4.34,0.7305,30,25,13,9,0.1796,0.1497,1,0.0333,7,,0.0
ai_4040,1,174,7,24.86,4.26,0.4828,32,25,14,11,0.1839,0.1437,0,0.0,11,your home,4.28133376261842
human_4041,0,57,4,14.25,4.91,0.8947,23,6,7,2,0.4035,0.1053,0,0.0,1,,0.0
ai_4042,1,183,8,22.88,4.69,0.5574,65,26,11,2,0.3552,0.1421,0,0.0,16,,0.0
human_4043,0,329,16,20.56,4.67,0.5562,78,38,34,23,0.2371,0.1155,5,0.0641,8,,0.0
ai_4044,1,153,6,25.5,5.04,0.5163,45,20,12,13,0.2941,0.1307,0,0.0,1,privately held,4.9449200770543555
ai_4045,1,256,10,25.6,4.93,0.4375,66,40,21,19,0.2578,0.1562,5,0.0758,4,privately held,5.005646563141142
human_4046,0,77,3,25.67,4.03,0.7403,15,12,5,3,0.1948,0.1558,0,0.0,3,,0.0
ai_4047,1,206,6,34.33,4.73,0.5243,49,29,16,5,0.2379,0.1408,1,0.0204,8,,0.0
human_4048,0,497,14,35.5,4.49,0.4708,99,63,43,37,0.1992,0.1268,5,0.0505,24,on the,3.304655944125143
ai_4049,1,284,12,23.67,4.4,0.4613,76,32,32,6,0.2676,0.1127,2,0.0263,22,free and,5.154835996177482
ai_4050,1,255,10,25.5,4.26,0.3608,68,31,24,2,0.2667,0.1216,1,0.0147,12,as collateral,5.6780940920581875
human_4051,0,327,17,19.24,4.82,0.4098,117,33,16,4,0.3578,0.1009,1,0.0085,26,does not,5.0945310909312935
ai_4052,1,163,6,27.17,4.77,0.5031,47,20,12,6,0.2883,0.1227,0,0.0,5,,0.0
human_4053,0,111,7,15.86,3.61,0.6757,24,20,5,5,0.2162,0.1802,0,0.0,2,,0.0
ai_4054,1,138,5,27.6,4.25,0.5652,25,20,9,5,0.1812,0.1449,0,0.0,5,,0.0
human_4055,0,602,30,20.07,4.53,0.4153,119,79,63,40,0.1977,0.1312,3,0.0252,19,do not,5.651055672087062
ai_4056,1,168,6,28.0,5.11,0.4881,48,21,16,2,0.2857,0.125,1,0.0208,7,,0.0
